,Symbol,Series,Date,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty,Month,Year,PxV,Day_Perc_Change,Trend,Rolling_14,bollinger_upper,bollinger_lower
323,TCS,EQ,2018-08-29,2069.2,2072.5,2076.6,2045.6,2073.25,2072.0,2065.1,1525867,3151066991.15,88327,896703,58.77,8,2018,3161596424.0,0.0013531799729364913,Slight or No change,2018.8714285714293,2946.291312318459,1091.4515448243997
324,TCS,EQ,2018-08-30,2072.0,2068.0,2085.0,2065.5,2081.25,2082.4,2078.06,2408020,5003999131.15,125517,1793156,74.47,8,2018,5014460848.0,0.005019305019305032,Slight or No change,2026.6142857142866,2954.034169461316,1099.194401967257
325,TCS,EQ,2018-08-31,2082.4,2082.3,2092.0,2074.0,2078.0,2078.4,2082.1,2504554,5214722720.85,137612,1422197,56.78,8,2018,5205465033.6,-0.001920860545524428,Slight or No change,2034.0464285714297,2961.466312318459,1106.6265448244
326,TCS,EQ,2018-09-03,2078.4,2084.8,2090.0,2048.4,2050.3,2052.9,2072.5,1439711,2983803308.9,66713,816070,56.68,9,2018,2955582711.9,-0.012269053117782924,Slight or No change,2038.3178571428584,2965.7377408898883,1110.8979733958288
327,TCS,EQ,2018-09-04,2052.9,2059.8,2104.75,2056.95,2100.0,2098.9,2093.77,4420803,9256152898.55,272369,2931637,66.31,9,2018,9278823416.7,0.022407326221442814,Slight or No change,2045.37142857143,2972.79131231846,1117.9515448244003
328,TCS,EQ,2018-09-05,2098.9,2100.0,2107.25,2075.05,2077.0,2079.25,2086.52,1681106,3507659103.7,125377,1034014,61.51,9,2018,3495439650.5,-0.009362046786411948,Slight or No change,2050.778571428573,2978.1984551756022,1123.3586876815432
329,TCS,EQ,2018-09-06,2079.25,2075.0,2081.5,2060.3,2074.5,2075.3,2070.41,2238097,4633767811.5,123504,1585975,70.86,9,2018,4644722704.1,-0.001899723457977509,Slight or No change,2055.5500000000015,2982.9698837470314,1128.130116252972
330,TCS,EQ,2018-09-07,2075.3,2079.3,2084.0,2065.4,2078.75,2079.85,2076.27,1312182,2724446612.15,91094,898428,68.47,9,2018,2729141732.7,0.0021924541030211575,Slight or No change,2060.3428571428585,2987.762740889888,1132.9229733958289
331,TCS,EQ,2018-09-10,2079.85,2084.4,2093.4,2074.25,2084.0,2080.75,2083.98,1530539,3189620194.9,96119,1177046,76.9,9,2018,3184669024.25,0.0004327235137149277,Slight or No change,2065.400000000001,2992.819883747031,1137.9801162529714
332,TCS,EQ,2018-09-11,2080.75,2089.0,2089.0,2042.2,2045.15,2046.25,2055.93,3679745,7565314867.5,153230,2033267,55.26,9,2018,7529678206.25,-0.016580559894268876,Slight or No change,2067.4428571428584,2994.8627408898883,1140.0229733958288
333,TCS,EQ,2018-09-12,2046.25,2052.35,2068.9,2040.0,2045.0,2043.95,2048.93,2307661,4728228780.2,135528,1632725,70.75,9,2018,4716743700.95,-0.0011240073304825682,Slight or No change,2068.075000000001,2995.494883747031,1140.6551162529715
334,TCS,EQ,2018-09-14,2043.95,2044.0,2071.55,2018.15,2066.95,2065.4,2042.02,3642038,7437129776.35,160266,2334308,64.09,9,2018,7522265285.200002,0.010494385870495782,Slight or No change,2069.6750000000015,2997.0948837470314,1142.255116252972
335,TCS,EQ,2018-09-17,2065.4,2070.0,2077.8,2054.55,2072.0,2074.15,2067.17,1033857,2137157571.1,66371,547913,53.0,9,2018,2144374496.55,0.004236467512346298,Slight or No change,2071.3357142857158,2998.755598032745,1143.9158305386861
336,TCS,EQ,2018-09-18,2074.15,2073.0,2078.8,2057.6,2074.0,2070.75,2069.75,1456507,3014609448.25,77936,978158,67.16,9,2018,3016061870.25,-0.0016392257069161034,Slight or No change,2071.44642857143,2998.8663123184597,1144.0265448244002
337,TCS,EQ,2018-09-19,2070.75,2071.9,2089.0,2066.85,2076.0,2077.9,2081.53,1301268,2708622535.5,122321,893572,68.67,9,2018,2703904777.2000003,0.003452855245684061,Slight or No change,2071.8678571428586,2999.2877408898885,1144.447973395829
338,TCS,EQ,2018-09-21,2077.9,2077.0,2121.0,2050.15,2111.9,2103.15,2083.75,4508530,9394632968.15,163985,3097568,68.7,9,2018,9482114869.5,0.01215169161172347,Slight or No change,2073.3500000000013,3000.7698837470307,1145.9301162529716
339,TCS,EQ,2018-09-24,2103.15,2115.0,2210.5,2098.15,2208.0,2198.45,2168.27,3032226,6574669912.9,134605,1315871,43.4,9,2018,6666197249.7,0.045312982906592365,Slight or No change,2081.9250000000015,3009.3448837470314,1154.505116252972
340,TCS,EQ,2018-09-25,2198.45,2204.9,2211.9,2153.8,2183.1,2183.2,2186.15,2868778,6271565161.1,141519,1361286,47.45,9,2018,6263116129.599999,-0.0069367054060816,Slight or No change,2091.232142857144,3018.6520266041734,1163.8122591101144
341,TCS,EQ,2018-09-26,2183.2,2187.0,2199.0,2135.1,2147.15,2142.15,2161.8,1970951,4260808099.45,95921,1029552,52.24,9,2018,4222072684.65,-0.018802674972517308,Slight or No change,2094.32142857143,3021.7413123184597,1166.9015448244002
342,TCS,EQ,2018-09-27,2142.15,2141.9,2209.7,2135.8,2185.0,2188.85,2175.57,3311802,7205048027.4,110444,2154576,65.06,9,2018,7249037807.7,0.021800527507410683,Slight or No change,2102.150000000001,3029.569883747031,1174.7301162529714
343,TCS,EQ,2018-09-28,2188.85,2178.0,2190.0,2158.85,2186.0,2183.7,2177.54,2904371,6324389223.4,150520,1991218,68.56,9,2018,6342274952.7,-0.0023528336797862264,Slight or No change,2109.8928571428582,3037.312740889888,1182.4729733958286
344,TCS,EQ,2018-10-01,2183.7,2190.9,2275.95,2190.35,2250.3,2255.55,2242.36,3772208,8458652684.9,201352,1984270,52.6,10,2018,8508403754.400002,0.03290287127352665,Slight or No change,2122.4428571428584,3049.8627408898883,1195.0229733958288
345,TCS,EQ,2018-10-03,2255.55,2250.3,2255.0,2155.6,2156.65,2162.85,2195.08,3902322,8565892400.85,205361,2169318,55.59,10,2018,8440137137.7,-0.0410986233956242,Slight or No change,2128.3071428571443,3055.727026604174,1200.8872591101147
346,TCS,EQ,2018-10-04,2162.85,2156.6,2156.65,2056.35,2063.0,2064.8,2084.35,4762419,9926539004.55,190870,2569525,53.95,10,2018,9833442751.2,-0.045333703215664434,Slight or No change,2129.632142857144,3057.052026604174,1202.2122591101145
347,TCS,EQ,2018-10-05,2064.8,2050.0,2120.0,2020.9,2100.0,2102.65,2079.05,3417624,7105425699.55,141442,1731277,50.66,10,2018,7186067103.6,0.0183310732274311,Slight or No change,2133.825000000001,3061.244883747031,1206.4051162529715
348,TCS,EQ,2018-10-08,2102.65,2102.65,2122.2,2048.15,2077.4,2077.55,2074.99,2010154,4171051462.05,133651,757445,37.68,10,2018,4176195442.7,-0.011937317194968156,Slight or No change,2134.6928571428584,3062.1127408898883,1207.2729733958288
349,TCS,EQ,2018-10-09,2077.55,2080.35,2107.65,2053.2,2093.2,2091.8,2086.07,1867130,3894967407.8,95316,945345,50.63,10,2018,3905662534.000001,0.00685904069697485,Slight or No change,2135.9535714285726,3063.3734551756024,1208.533687681543
350,TCS,EQ,2018-10-10,2091.8,2100.0,2105.95,2029.0,2044.0,2043.6,2063.1,2749573,5672634238.6,185433,1502793,54.66,10,2018,5619027382.8,-0.023042355865761643,Slight or No change,2134.0142857142864,3061.434169461316,1206.5944019672568
351,TCS,EQ,2018-10-11,2043.6,1985.0,2013.0,1941.0,1995.0,1979.95,1984.8,4700256,9329052362.35,217064,2021364,43.01,10,2018,9306271867.2,-0.031146016833039636,Slight or No change,2127.017857142858,3054.437740889887,1199.5979733958281
352,TCS,EQ,2018-10-12,1979.95,1978.0,1978.0,1903.0,1920.0,1918.3,1927.35,9373289,18065633066.8,337356,2762121,29.47,10,2018,17980780288.7,-0.031137149928028518,Slight or No change,2113.814285714286,3041.234169461316,1186.3944019672565
353,TCS,EQ,2018-10-15,1918.3,1940.0,1955.55,1920.0,1954.6,1949.5,1939.74,2638151,5117323443.3,102337,763748,28.95,10,2018,5143075374.5,0.016264400771516474,Slight or No change,2096.0321428571433,3023.4520266041727,1168.6122591101137
354,TCS,EQ,2018-10-16,1949.5,1958.0,1971.9,1935.0,1964.05,1962.3,1952.66,2815425,5497567674.45,116402,1452366,51.59,10,2018,5524708477.5,0.006565786098999825,Slight or No change,2080.253571428572,3007.6734551756017,1152.8336876815422
355,TCS,EQ,2018-10-17,1962.3,1970.0,1989.0,1920.0,1930.0,1929.4,1945.4,2779207,5406659605.95,149723,1740869,62.64,10,2018,5362201985.8,-0.016766039851194958,Slight or No change,2065.0571428571434,2992.4770266041733,1137.6372591101137
356,TCS,EQ,2018-10-19,1929.4,1929.0,1929.0,1870.05,1920.0,1913.2,1896.96,3428776,6504263185.65,152721,2021191,58.95,10,2018,6559934243.2,-0.00839639266093084,Slight or No change,2045.3678571428577,2972.7877408898876,1117.947973395828
357,TCS,EQ,2018-10-22,1913.2,1914.0,1916.0,1886.95,1900.25,1903.0,1903.03,1778496,3384527484.4,104583,1098447,61.76,10,2018,3384477888.0,-0.005331381977838222,Slight or No change,2025.3178571428577,2952.7377408898874,1097.897973395828
358,TCS,EQ,2018-10-23,1903.0,1888.0,1898.0,1837.0,1847.75,1843.65,1865.59,2752811,5135609621.3,150962,1768972,64.26,10,2018,5075220000.150001,-0.03118759852863895,Slight or No change,1995.8964285714294,2923.316312318459,1068.4765448243998
359,TCS,EQ,2018-10-24,1843.65,1852.05,1874.0,1811.1,1865.5,1848.5,1841.95,2735913,5039409502.55,143163,1233577,45.09,10,2018,5057335180.5,0.0026306511539608834,Slight or No change,1973.442857142858,2900.8627408898874,1046.0229733958283
360,TCS,EQ,2018-10-25,1848.5,1844.0,1876.9,1825.05,1845.0,1853.0,1859.3,2507233,4661706320.6,160372,1384218,55.21,10,2018,4645902749.0,0.0024344062753582922,Slight or No change,1958.3142857142866,2885.734169461316,1030.894401967257
361,TCS,EQ,2018-10-26,1853.0,1853.9,1853.9,1791.1,1796.0,1799.1,1813.56,2285970,4145736813.3,166483,1227023,53.68,10,2018,4112688627.0,-0.02908796546141401,Slight or No change,1936.6321428571434,2864.052026604173,1009.2122591101138
362,TCS,EQ,2018-10-29,1799.1,1808.7,1877.95,1784.35,1866.0,1871.0,1832.62,2609483,4782188593.4,119651,1435920,55.03,10,2018,4882342693.0,0.03996442665777344,Slight or No change,1921.878571428572,2849.2984551756017,994.4586876815424
363,TCS,EQ,2018-10-30,1871.0,1867.0,1909.4,1845.0,1894.0,1894.8,1890.59,2404883,4546640692.8,125360,1105832,45.98,10,2018,4556772308.4,0.012720470336718305,Slight or No change,1907.8071428571436,2835.2270266041733,980.387259110114
364,TCS,EQ,2018-10-31,1894.8,1900.0,1943.9,1875.45,1934.6,1938.15,1915.93,2769190,5305567326.85,155493,1465913,52.94,10,2018,5367105598.5,0.02287840405319841,Slight or No change,1900.275000000001,2827.694883747031,972.8551162529714
365,TCS,EQ,2018-11-01,1938.15,1943.65,1944.35,1901.3,1928.0,1935.75,1918.75,2769759,5314468623.65,136593,1759583,63.53,11,2018,5361560984.25,-0.0012382942496711458,Slight or No change,1897.117857142858,2824.5377408898876,969.6979733958283
366,TCS,EQ,2018-11-02,1935.75,1934.2,1954.6,1905.0,1913.45,1913.45,1926.04,1818635,3502756049.75,89292,770182,42.35,11,2018,3479867140.75,-0.011520082655301578,Slight or No change,1896.7714285714296,2824.1913123184595,969.3515448244
367,TCS,EQ,2018-11-05,1913.45,1910.0,1927.35,1884.75,1894.0,1890.85,1901.41,1713366,3257810198.8,97267,932470,54.42,11,2018,3239718101.1,-0.011811126499255307,Slight or No change,1892.5821428571437,2820.0020266041734,965.1622591101141
368,TCS,EQ,2018-11-06,1890.85,1894.0,1937.5,1891.0,1930.0,1932.7,1926.88,1398710,2695142003.45,81458,581307,41.56,11,2018,2703286817.0,0.022132903191686367,Slight or No change,1890.467857142858,2817.887740889888,963.0479733958284
369,TCS,EQ,2018-11-07,1932.7,1940.0,1949.0,1937.0,1941.0,1942.15,1942.26,144530,280714185.3,9190,41471,28.69,11,2018,280698939.5,0.004889532777978989,Slight or No change,1891.3785714285725,2818.798455175602,963.9586876815429
370,TCS,EQ,2018-11-09,1942.15,1961.0,1961.95,1905.0,1908.0,1909.2,1918.61,2570479,4931753732.35,201582,1692526,65.84,11,2018,4907558506.8,-0.016965733851659226,Slight or No change,1891.092857142858,2818.512740889888,963.6729733958284
371,TCS,EQ,2018-11-12,1909.2,1908.5,1946.1,1908.5,1917.8,1914.85,1928.01,2552008,4920284833.9,94374,1323167,51.85,11,2018,4886712518.8,0.0029593547035406953,Slight or No change,1891.9392857142866,2819.359169461316,964.519401967257
372,TCS,EQ,2018-11-13,1914.85,1915.0,1939.0,1903.0,1936.2,1934.95,1927.95,1418432,2734662510.75,60182,724102,51.05,11,2018,2744594998.4,0.01049690576285367,Slight or No change,1898.460714285715,2825.8805980327447,971.0408305386854
373,TCS,EQ,2018-11-14,1934.95,1925.0,1929.9,1870.0,1880.0,1880.65,1883.81,2422318,4563195896.65,112536,1410903,58.25,11,2018,4555532346.7,-0.028062740639292927,Slight or No change,1900.757142857144,2828.1770266041735,973.3372591101142
374,TCS,EQ,2018-11-15,1880.65,1864.0,1899.0,1857.6,1877.0,1872.85,1881.5,1829123,3441500866.15,132944,746855,40.83,11,2018,3425673010.55,-0.004147502193390662,Slight or No change,1902.1750000000009,2829.5948837470305,974.7551162529712
375,TCS,EQ,2018-11-16,1872.85,1889.0,1899.8,1870.25,1889.0,1886.6,1883.01,1829729,3445403284.0,86826,1011076,55.26,11,2018,3451966731.4,0.007341751875483916,Slight or No change,1908.4250000000009,2835.8448837470305,981.0051162529712
376,TCS,EQ,2018-11-19,1886.6,1899.0,1907.35,1864.3,1902.0,1902.45,1883.58,1740628,3278604708.1,81373,964132,55.39,11,2018,3311457738.6,0.008401356938407822,Slight or No change,1910.6714285714295,2838.091312318459,983.2515448243998
377,TCS,EQ,2018-11-20,1902.45,1902.0,1902.0,1874.2,1880.0,1878.25,1883.47,1190182,2241673953.05,60265,569446,47.85,11,2018,2235459341.5,-0.012720439433362318,Slight or No change,1909.4892857142866,2836.909169461316,982.0694019672569
378,TCS,EQ,2018-11-21,1878.25,1871.0,1871.05,1798.55,1813.0,1812.0,1813.73,3840461,6965554445.0,182675,1879471,48.94,11,2018,6958915332.0,-0.03527219486223876,Slight or No change,1900.4785714285722,2827.898455175602,973.0586876815426
379,TCS,EQ,2018-11-22,1812.0,1820.0,1847.6,1809.95,1816.2,1812.55,1830.63,3194219,5847440797.4,139414,1785075,55.88,11,2018,5789681648.45,0.000303532008830043,Slight or No change,1891.6785714285722,2819.098455175602,964.2586876815426
380,TCS,EQ,2018-11-26,1812.55,1819.0,1860.0,1784.5,1846.0,1846.1,1813.41,4333177,7857828743.15,203328,2541269,58.65,11,2018,7999478059.7,0.01850983421147001,Slight or No change,1886.8678571428577,2814.2877408898876,959.4479733958281
381,TCS,EQ,2018-11-27,1846.1,1854.0,1897.9,1835.35,1895.0,1890.25,1864.24,3344839,6235572685.1,143244,1708874,51.09,11,2018,6322581919.75,0.02391528086235861,Slight or No change,1886.8250000000007,2814.24488374703,959.4051162529711
382,TCS,EQ,2018-11-28,1890.25,1889.0,1989.0,1882.5,1985.05,1983.9,1951.77,5313249,10370244428.75,227744,2551399,48.02,11,2018,10540954691.1,0.04954371114931888,Slight or No change,1890.4821428571436,2817.9020266041734,963.0622591101139
383,TCS,EQ,2018-11-29,1983.9,1997.0,1997.0,1942.55,1970.0,1960.55,1964.64,4035441,7928194385.75,160612,1363605,33.79,11,2018,7911683852.55,-0.01176974645899498,Slight or No change,1891.7964285714293,2819.216312318459,964.3765448243996
384,TCS,EQ,2018-11-30,1960.55,1966.0,1991.0,1959.85,1974.8,1968.25,1972.18,5268901,10391195273.15,205076,3365155,63.87,11,2018,10370514393.25,0.003927469332585254,Slight or No change,1896.0142857142862,2823.434169461316,968.5944019672565
385,TCS,EQ,2018-12-03,1968.25,1984.0,1990.0,1968.3,1984.0,1982.4,1978.67,1610576,3186800046.15,125194,839773,52.14,12,2018,3192805862.4,0.00718912739743427,Slight or No change,1900.8392857142865,2828.259169461316,973.4194019672568
386,TCS,EQ,2018-12-04,1982.4,1983.0,2019.4,1971.0,2009.85,2010.85,2004.77,3270615,6556823314.95,143841,1493209,45.66,12,2018,6576716172.75,0.01435129136400315,Slight or No change,1906.2607142857148,2833.6805980327445,978.8408305386852
387,TCS,EQ,2018-12-05,2010.85,2006.0,2018.0,1985.0,2003.9,2006.75,2004.02,2501539,5013123489.45,107625,1257790,50.28,12,2018,5019963388.25,-0.002038938757241926,Slight or No change,1915.2678571428576,2842.687740889887,987.8479733958279
388,TCS,EQ,2018-12-06,2006.75,1998.0,2017.0,1979.6,1990.0,1992.7,1997.82,2321216,4637371315.5,123556,1077051,46.4,12,2018,4625487123.2,-0.0070013703749843845,Slight or No change,1923.828571428572,2851.2484551756015,996.4086876815425
389,TCS,EQ,2018-12-07,1992.7,1985.05,2003.9,1973.0,1999.85,1995.2,1991.36,1680420,3346325826.5,99269,787957,46.89,12,2018,3352773984.0,0.0012545792141316348,Slight or No change,1931.585714285715,2859.0055980327447,1004.1658305386854
390,TCS,EQ,2018-12-10,1995.2,1975.0,2011.0,1960.0,1961.0,1975.8,1988.81,2010786,3999073163.95,131125,881798,43.85,12,2018,3972910978.8,-0.009723336006415395,Slight or No change,1936.8250000000007,2864.24488374703,1009.4051162529711
391,TCS,EQ,2018-12-11,1975.8,1970.0,2010.0,1961.0,1997.05,2000.0,1993.07,2942014,5863626489.6,155565,1411423,47.97,12,2018,5884028000.0,0.012248203259439316,Slight or No change,1945.5214285714294,2872.941312318459,1018.1015448243998
392,TCS,EQ,2018-12-12,2000.0,2001.1,2022.0,1984.95,2016.5,2016.8,2011.87,2219993,4466342395.75,137802,941049,42.39,12,2018,4477281882.4,0.008399999999999963,Slight or No change,1960.1500000000008,2887.5698837470304,1032.7301162529711
393,TCS,EQ,2018-12-13,2016.8,2024.0,2029.7,1974.5,1981.95,1982.6,1995.57,3748429,7480237533.05,230059,2212914,59.04,12,2018,7431635335.4,-0.016957556525188492,Slight or No change,1972.2964285714293,2899.716312318459,1044.8765448243996
394,TCS,EQ,2018-12-14,1982.6,1983.0,1998.95,1975.25,1989.0,1989.75,1984.61,2473761,4909442438.4,131978,1452064,58.7,12,2018,4922165949.75,0.003606375466559175,Slight or No change,1982.5571428571436,2909.9770266041733,1055.137259110114
395,TCS,EQ,2018-12-17,1989.75,1999.0,2004.9,1985.0,1992.9,1994.3,1993.85,1227921,2448295270.75,82547,588400,47.92,12,2018,2448842850.3,0.002286719437115225,Slight or No change,1989.9892857142863,2917.409169461316,1062.5694019672567
396,TCS,EQ,2018-12-18,1994.3,1991.9,2002.0,1976.4,1987.9,1987.85,1986.56,1768742,3513711449.25,98048,969344,54.8,12,2018,3515993784.7,-0.0032342175199318035,Slight or No change,1990.271428571429,2917.6913123184586,1062.8515448243993
397,TCS,EQ,2018-12-19,1987.85,1984.8,1984.8,1960.05,1970.8,1968.45,1968.84,2498833,4919804830.75,162431,1521333,60.88,12,2018,4918827818.85,-0.009759287672611028,Slight or No change,1990.8357142857149,2918.2555980327443,1063.4158305386852
398,TCS,EQ,2018-12-20,1968.45,1953.8,1974.9,1946.0,1955.0,1954.05,1955.65,1940277,3794509954.25,110330,985457,50.79,12,2018,3791398271.85,-0.007315400441972208,Slight or No change,1989.8214285714291,2917.2413123184588,1062.4015448243995
399,TCS,EQ,2018-12-21,1954.05,1948.0,1950.0,1886.55,1905.0,1895.8,1913.17,3729956,7136052188.45,148411,2165114,58.05,12,2018,7071250584.8,-0.029809882039865895,Slight or No change,1983.6357142857146,2911.0555980327445,1056.215830538685
400,TCS,EQ,2018-12-24,1895.8,1905.8,1938.9,1905.0,1922.0,1918.5,1924.7,1864116,3587857371.6,94556,584722,31.37,12,2018,3576306546.0,0.011973836902626987,Slight or No change,1977.0392857142863,2904.459169461316,1049.6194019672566
401,TCS,EQ,2018-12-26,1918.5,1921.8,1921.8,1870.25,1892.0,1889.2,1884.77,2446614,4611297888.7,97165,1206484,49.31,12,2018,4622143168.8,-0.015272348188689056,Slight or No change,1968.6428571428576,2896.062740889887,1041.222973395828
402,TCS,EQ,2018-12-27,1889.2,1909.0,1941.7,1872.1,1909.1,1908.95,1920.44,4968201,9541145913.9,143656,1869270,37.62,12,2018,9484047298.95,0.010454160491213171,Slight or No change,1962.660714285715,2890.0805980327445,1035.2408305386853
403,TCS,EQ,2018-12-28,1908.95,1915.0,1920.0,1893.0,1897.0,1896.05,1907.36,2239130,4270838131.8,112230,1238176,55.3,12,2018,4245502436.5,-0.006757641635454115,Slight or No change,1955.5785714285719,2882.9984551756015,1028.1586876815422
404,TCS,EQ,2018-12-31,1896.05,1908.0,1909.0,1886.15,1894.75,1893.05,1896.42,1879740,3564772253.95,66284,1025862,54.57,12,2018,3558441807.0,-0.0015822367553598447,Slight or No change,1949.6678571428577,2877.0877408898873,1022.247973395828
405,TCS,EQ,2019-01-01,1893.05,1896.0,1910.0,1885.0,1905.9,1902.8,1899.78,1094883,2080034193.5,32636,489139,44.68,1,2019,2083343372.4,0.005150418636591825,Slight or No change,1942.7250000000004,2870.14488374703,1015.3051162529707
406,TCS,EQ,2019-01-02,1902.8,1905.0,1934.45,1900.0,1919.0,1923.3,1922.9,2100463,4038986341.2,85488,664045,31.61,1,2019,4039820487.9,0.010773596804708907,Slight or No change,1936.046428571429,2863.4663123184587,1008.6265448243994
407,TCS,EQ,2019-01-03,1923.3,1919.0,1944.95,1893.1,1901.0,1899.95,1916.85,2611668,5006177890.75,144072,1250117,47.87,1,2019,4962038616.6,-0.012140591691363722,Slight or No change,1930.1428571428576,2857.562740889887,1002.7229733958279
408,TCS,EQ,2019-01-04,1899.95,1900.0,1901.2,1841.0,1882.0,1876.85,1869.19,4280862,8001741605.35,208198,1657983,38.73,1,2019,8034535844.7,-0.012158214689860336,Slight or No change,1922.0785714285719,2849.4984551756015,994.6586876815422
409,TCS,EQ,2019-01-07,1876.85,1891.8,1908.8,1881.0,1898.0,1897.9,1894.04,1856423,3516134996.45,87327,956009,51.5,1,2019,3523305211.700001,0.0112156006074009,Slight or No change,1915.1928571428577,2842.6127408898874,987.7729733958281
410,TCS,EQ,2019-01-08,1897.9,1905.4,1906.4,1883.3,1891.0,1893.55,1892.03,1691756,3200853934.3,93357,795046,47.0,1,2019,3203424573.8,-0.0022920069550557143,Slight or No change,1908.4571428571435,2835.877026604173,981.0372591101138
411,TCS,EQ,2019-01-09,1893.55,1907.4,1919.0,1866.7,1884.6,1886.95,1897.56,2414376,4581424758.65,120123,996472,41.27,1,2019,4555806793.2,-0.0034855166222175216,Slight or No change,1902.6357142857148,2830.0555980327445,975.2158305386852
412,TCS,EQ,2019-01-10,1886.95,1890.0,1905.0,1872.1,1883.0,1888.55,1891.77,3053461,5776451269.6,123512,1290181,42.25,1,2019,5766613771.55,0.0008479291979119896,Slight or No change,1897.9571428571435,2825.377026604173,970.5372591101138
413,TCS,EQ,2019-01-11,1888.55,1870.0,1875.0,1835.0,1843.45,1842.55,1849.37,9209862,17032412186.85,290559,2969901,32.25,1,2019,16969631228.1,-0.02435731116465012,Slight or No change,1894.1535714285721,2821.573455175602,966.7336876815425
414,TCS,EQ,2019-01-14,1842.55,1850.0,1851.0,1810.0,1815.45,1813.25,1817.21,3615370,6569891233.4,193940,2059040,56.95,1,2019,6555569652.5,-0.01590187511872132,Slight or No change,1886.6357142857148,2814.0555980327445,959.2158305386852
415,TCS,EQ,2019-01-15,1813.25,1810.0,1869.35,1808.0,1866.0,1867.8,1857.55,7711653,14324788401.4,199057,1656095,21.48,1,2019,14403825473.4,0.03008410312973941,Slight or No change,1885.1071428571433,2812.527026604173,957.6872591101137
416,TCS,EQ,2019-01-16,1867.8,1870.0,1875.0,1847.0,1873.95,1870.15,1861.89,2359280,4392724354.1,131093,1033927,43.82,1,2019,4412207492.0,0.0012581646857265927,Slight or No change,1882.3357142857149,2809.7555980327443,954.9158305386852
417,TCS,EQ,2019-01-17,1870.15,1878.0,1898.0,1871.3,1895.0,1894.3,1887.33,2625816,4955787778.1,124983,1357445,51.7,1,2019,4974083248.8,0.012913402668235152,Slight or No change,1882.2107142857149,2809.6305980327443,954.7908305386852
418,TCS,EQ,2019-01-18,1894.3,1881.0,1904.2,1876.0,1899.5,1900.65,1891.36,1683728,3184540713.1,110667,811536,48.2,1,2019,3200177623.2000003,0.003352161748403137,Slight or No change,1882.753571428572,2810.1734551756017,955.3336876815424
419,TCS,EQ,2019-01-21,1900.65,1902.0,1932.0,1895.45,1903.5,1908.7,1916.27,2409803,4617841216.5,119665,1055927,43.82,1,2019,4599590986.1,0.004235393154973233,Slight or No change,1883.1750000000009,2810.5948837470305,955.7551162529712
420,TCS,EQ,2019-01-22,1908.7,1907.1,1918.25,1890.0,1896.7,1901.9,1902.97,2457093,4675762855.45,186202,1563235,63.62,1,2019,4673145176.7,-0.0035626342536805296,Slight or No change,1881.6464285714296,2809.0663123184595,954.2265448244
421,TCS,EQ,2019-01-23,1901.9,1901.0,1906.1,1870.0,1881.0,1875.6,1882.8,2578169,4854176208.75,116599,1508210,58.5,1,2019,4835613776.4,-0.01382827698617184,Slight or No change,1879.9071428571438,2807.3270266041736,952.4872591101141
422,TCS,EQ,2019-01-24,1875.6,1884.8,1905.25,1875.0,1902.0,1901.55,1893.8,1962927,3717393857.35,109822,967677,49.3,1,2019,3732603836.85,0.013835572616762716,Slight or No change,1881.6714285714295,2809.091312318459,954.2515448243998
423,TCS,EQ,2019-01-25,1901.55,1902.0,1935.0,1901.0,1919.5,1920.8,1921.92,2327080,4472468048.2,96992,1023079,43.96,1,2019,4469855264.0,0.010123320449107355,Slight or No change,1883.3071428571436,2810.7270266041733,955.887259110114
424,TCS,EQ,2019-01-28,1920.8,1933.0,1962.0,1925.5,1960.0,1955.0,1948.39,2769033,5395144625.05,108034,1458544,52.67,1,2019,5413459515.0,0.017805081216159868,Slight or No change,1887.6964285714294,2815.1163123184588,960.2765448243997
425,TCS,EQ,2019-01-29,1955.0,1962.0,1989.05,1936.65,1983.35,1982.75,1959.99,2557626,5012920415.3,120832,1311491,51.28,1,2019,5071132951.5,0.01419437340153462,Slight or No change,1894.5392857142865,2821.9591694613164,967.1194019672569
426,TCS,EQ,2019-01-30,1982.75,1979.6,1989.5,1954.65,1984.15,1981.4,1975.06,2429575,4798566666.9,112445,1325919,54.57,1,2019,4813959905.0,-0.0006808725255327276,Slight or No change,1901.1714285714295,2828.591312318459,973.7515448243998
427,TCS,EQ,2019-01-31,1981.4,1987.0,2019.75,1985.0,2009.5,2014.1,2008.37,4094319,8222922479.7,146142,2810409,68.64,1,2019,8246367897.9,0.01650348238619159,Slight or No change,1913.4250000000009,2840.8448837470305,986.0051162529712
428,TCS,EQ,2019-02-01,2014.1,2009.5,2034.75,1998.1,2024.2,2029.95,2022.08,3064163,6195976319.75,113684,1682369,54.9,2,2019,6220097681.85,0.007869519884812215,Slight or No change,1928.9035714285724,2856.3234551756022,1001.4836876815427
429,TCS,EQ,2019-02-04,2029.95,2029.95,2055.45,2023.0,2049.2,2050.25,2039.87,1590764,3244951832.05,67625,718838,45.19,2,2019,3261463891.0,0.01000024631148544,Slight or No change,1941.9357142857152,2869.3555980327446,1014.5158305386856
430,TCS,EQ,2019-02-05,2050.25,2050.0,2055.0,2028.0,2051.0,2044.55,2043.13,1111404,2270739557.2,50408,333979,30.05,2,2019,2272321048.2,-0.002780148762346113,Slight or No change,1954.392857142858,2881.8127408898877,1026.9729733958284
